"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS03580",0.103776874653584,8.87807104655963,1.02175599444858,0.316366475698402,0.919065482276854,"LK433_RS03580","LK433_RS03580"
"LK433_RS03665",-0.0915214550573578,8.88261789675267,0.98731625727628,0.324590717702198,0.919065482276854,"LK433_RS03665","LK433_RS03665"
"LK433_RS03775",-0.129237809926903,12.1677754167321,0.936129291738639,0.342208753573737,0.919065482276854,"LK433_RS03775","LK433_RS03775"
"LK433_RS03910",0.141549240890888,7.17996028542495,0.965496762704721,0.329950395600498,0.919065482276854,"LK433_RS03910","LK433_RS03910"
"LK433_RS04015",-0.11393180524127,8.26796219293544,0.92374899496673,0.340544341780643,0.919065482276854,"LK433_RS04015","LK433_RS04015"
"LK433_RS04310",-0.348791367282306,3.36081804484796,0.953782788642823,0.332877194403897,0.919065482276854,"LK433_RS04310","LK433_RS04310"
"LK433_RS04360",-0.192663674221619,5.96399741509748,0.975034757123537,0.327592935923827,0.919065482276854,"LK433_RS04360","LK433_RS04360"
"LK433_RS04680",-0.506857599366344,2.69101260632342,0.934403179185985,0.337797207187214,0.919065482276854,"LK433_RS04680","LK433_RS04680"
"LK433_RS04710",0.511038380301698,2.58685408903458,1.01101055692787,0.31890226383568,0.919065482276854,"LK433_RS04710","LK433_RS04710"
"LK433_RS04740",-0.264446811824771,4.79415270527039,1.00940598224134,0.319283250398078,0.919065482276854,"LK433_RS04740","LK433_RS04740"
"LK433_RS05365",0.170269361569282,7.40917300597649,0.948507472601117,0.335065579723134,0.919065482276854,"LK433_RS05365","LK433_RS05365"
"LK433_RS05415",-0.140809713460164,7.40259011476318,1.0309747844656,0.314212340752046,0.919065482276854,"LK433_RS05415","LK433_RS05415"
"LK433_RS05635",0.0913210293799076,8.64714633483911,1.04417256460975,0.311162261129385,0.919065482276854,"LK433_RS05635","LK433_RS05635"
"LK433_RS05705",-0.164708500395801,6.39852052657279,1.0210096661282,0.316541728474584,0.919065482276854,"LK433_RS05705","LK433_RS05705"
"LK433_RS05950",-0.24071624821001,5.42521848287998,1.00826449919333,0.319554652115507,0.919065482276854,"LK433_RS05950","LK433_RS05950"
"LK433_RS05985",-0.0911552054353417,9.16198456973331,1.00913063332231,0.319348689788875,0.919065482276854,"LK433_RS05985","LK433_RS05985"
"LK433_RS06105",-0.203660140253335,5.91429460186446,0.93651582671012,0.337256068134348,0.919065482276854,"LK433_RS06105","LK433_RS06105"
"LK433_RS06200",0.559500628913779,2.32291330352005,0.937290650030588,0.337057899152571,0.919065482276854,"LK433_RS06200","LK433_RS06200"
"LK433_RS06345",-0.1181679299694,8.15291033594233,1.00670173275326,0.319926719871859,0.919065482276854,"LK433_RS06345","LK433_RS06345"
"LK433_RS06365",0.483568772928952,3.21829500986312,0.983665787857262,0.325479192967929,0.919065482276854,"LK433_RS06365","LK433_RS06365"
"LK433_RS06375",-0.149762003167769,7.01246480498097,1.03866808029552,0.312429577101061,0.919065482276854,"LK433_RS06375","LK433_RS06375"
"LK433_RS06760",0.0984030435971714,8.1983351979382,0.995652398684439,0.322574000651964,0.919065482276854,"LK433_RS06760","LK433_RS06760"
"LK433_RS06795",-0.376347257991332,3.98314559322129,0.953427542777449,0.332966503334093,0.919065482276854,"LK433_RS06795","LK433_RS06795"
"LK433_RS06970",0.0676291687413587,12.839636110728,0.969429283711091,0.328975645669064,0.919065482276854,"LK433_RS06970","LK433_RS06970"
"LK433_RS06985",-0.13200393123031,7.7621455789154,1.04098691224241,0.311894871280006,0.919065482276854,"LK433_RS06985","LK433_RS06985"
"LK433_RS06995",0.0776630927518133,10.1896190234686,0.962199568626924,0.330770680731348,0.919065482276854,"LK433_RS06995","LK433_RS06995"
"LK433_RS07060",-0.12236443839545,9.31678494667418,0.943010220739617,0.337862856276929,0.919065482276854,"LK433_RS07060","LK433_RS07060"
"LK433_RS07105",0.121865169481481,7.75811002092704,1.03661405244469,0.312904238012887,0.919065482276854,"LK433_RS07105","LK433_RS07105"
"LK433_RS07165",-0.124710922838037,7.8346688569473,0.940696834355529,0.336188612410492,0.919065482276854,"LK433_RS07165","LK433_RS07165"
"LK433_RS07325",0.306632001931266,4.50533019863161,1.06001209527873,0.307553262126501,0.919065482276854,"LK433_RS07325","LK433_RS07325"
"LK433_RS07345",-0.231585707612286,5.44089267152696,0.92708434584811,0.339681063552226,0.919065482276854,"LK433_RS07345","LK433_RS07345"
"LK433_RS07560",-0.521922326886718,2.24755680101698,1.00028883273968,0.321459608368476,0.919065482276854,"LK433_RS07560","LK433_RS07560"
"LK433_RS07610",0.0763602258301113,10.2274791528192,0.918351097246012,0.341947837080637,0.919065482276854,"LK433_RS07610","LK433_RS07610"
"LK433_RS07980",-0.188946364268327,6.35634915162804,1.00554390041902,0.320202753722087,0.919065482276854,"LK433_RS07980","LK433_RS07980"
"LK433_RS08145",-0.280328231231543,4.85173269479187,1.00899067271695,0.319381959685331,0.919065482276854,"LK433_RS08145","LK433_RS08145"
"LK433_RS08270",-0.273601667912994,4.52296184964141,0.918825346859275,0.341824211339259,0.919065482276854,"LK433_RS08270","LK433_RS08270"
"LK433_RS08370",0.351641772094491,3.7715807528813,0.96581531056203,0.329871292232016,0.919065482276854,"LK433_RS08370","LK433_RS08370"
