"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS00440",-0.327575227526061,10.8020002204914,16.5043277839099,0.000151903225866081,0.00229258292516362,"LK433_RS00440","LK433_RS00440"
"LK433_RS11040",0.368397478994496,8.60377578936456,16.4231514713273,0.000154892824137826,0.00232506687908509,"LK433_RS11040","LK433_RS11040"
"LK433_RS00410",-0.286859955573902,11.4206073990583,16.3915717891621,0.000156907556627627,0.00234264669223076,"LK433_RS00410","LK433_RS00410"
"LK433_RS05135",-0.381604373661714,8.70213758635821,16.263279171032,0.000165376949368348,0.00245589191655563,"LK433_RS05135","LK433_RS05135"
"LK433_RS13520",0.310467074450165,9.9114303274229,16.0655658210796,0.000179372263203091,0.00264955731337758,"LK433_RS13520","LK433_RS13520"
"LK433_RS00510",-0.282047248061446,10.9279263641951,16.0143704372455,0.000183193294609696,0.00267782260867762,"LK433_RS00510","LK433_RS00510"
"LK433_RS04160",-0.771438487404762,6.6028978667544,16.0478471126907,0.000183214366456157,0.00267782260867762,"LK433_RS04160","LK433_RS04160"
"LK433_RS05080",-0.338988955822301,8.59366490288491,15.9792963561509,0.000185859901518147,0.00270226673568531,"LK433_RS05080","LK433_RS05080"
"LK433_RS07600",0.782389674443032,5.55270213105698,15.9315922405022,0.000189551722259215,0.00274158923288459,"LK433_RS07600","LK433_RS07600"
"LK433_RS09595",-0.56468506409579,7.38143810357623,15.7039578182582,0.000208248847391251,0.00299640958137566,"LK433_RS09595","LK433_RS09595"
"LK433_RS13185",0.298923938920684,9.40596510729534,15.545485511334,0.000222390885791192,0.00318339943217598,"LK433_RS13185","LK433_RS13185"
"LK433_RS02345",-0.537947936783463,7.66436765831377,15.5142826355482,0.00022529126207733,0.00320837863994228,"LK433_RS02345","LK433_RS02345"
"LK433_RS10010",0.483538833182997,8.02244960563322,15.4497816049269,0.000231412269670968,0.00327873404528714,"LK433_RS10010","LK433_RS10010"
"LK433_RS02625",0.590113659252807,6.84901482003668,15.3662629871487,0.000239596191783446,0.00337745494711995,"LK433_RS02625","LK433_RS02625"
"LK433_RS06255",0.538178092528641,7.28099046946259,15.3441406263536,0.000241814014059368,0.00339150261132761,"LK433_RS06255","LK433_RS06255"
"LK433_RS12830",0.698546148078871,6.36658687639977,15.2466913158529,0.000251840943064042,0.00351438341150173,"LK433_RS12830","LK433_RS12830"
"LK433_RS00025",-0.202434343365506,12.4515206275012,15.0489551306128,0.000273539680026654,0.00377920244494537,"LK433_RS00025","LK433_RS00025"
"LK433_RS03090",0.700416629128967,7.26519367823299,15.4521624323955,0.000272742406448753,0.00377920244494537,"LK433_RS03090","LK433_RS03090"
"LK433_RS01920",-0.285007227173685,10.092752061151,15.0243751843734,0.000276369884573521,0.0037994018290132,"LK433_RS01920","LK433_RS01920"
"LK433_RS01560",-0.34286967785793,9.11237393924984,14.9509244565671,0.00028501030434999,0.00386229834084184,"LK433_RS01560","LK433_RS01560"
"LK433_RS03285",0.497805746247442,7.32459542262365,14.950028246177,0.000285117450440251,0.00386229834084184,"LK433_RS03285","LK433_RS03285"
"LK433_RS12645",0.447510625033879,7.59792162455656,14.9684643846345,0.000282921742412807,0.00386229834084184,"LK433_RS12645","LK433_RS12645"
"LK433_RS06985",-0.482624257225223,7.7621455789154,14.926193709964,0.000287982421500212,0.00388217079857324,"LK433_RS06985","LK433_RS06985"
"LK433_RS00485",-0.272043030798921,10.4531555486333,14.5770631920716,0.000333562046674492,0.00447488794016939,"LK433_RS00485","LK433_RS00485"
"LK433_RS05170",-0.235522117609965,10.9094229540873,14.5514283437577,0.00033719196748008,0.00449693860411387,"LK433_RS05170","LK433_RS05170"
"LK433_RS13760",0.457423598439746,8.0608507294622,14.5426500035313,0.000338444425012531,0.00449693860411387,"LK433_RS13760","LK433_RS13760"
"LK433_RS07210",0.828754423389984,5.41146169435286,14.5194227200978,0.000341781823273998,0.00451965772967567,"LK433_RS07210","LK433_RS07210"
"LK433_RS13090",0.452374705503896,8.09542254183816,14.3666611532576,0.000364602810638228,0.00479858770209649,"LK433_RS13090","LK433_RS13090"
"LK433_RS09635",-0.396271187014736,8.48306078893102,14.306331214395,0.000374047602141238,0.00489967071295386,"LK433_RS09635","LK433_RS09635"
"LK433_RS08520",0.391208672400539,10.8696494387987,15.1573598995295,0.000409684941126529,0.00534129146248061,"LK433_RS08520","LK433_RS08520"
"LK433_RS07115",-0.368365148686479,8.42027202454307,14.0306312340314,0.000420566821905353,0.00545754235715498,"LK433_RS07115","LK433_RS07115"
"LK433_RS05110",0.213724536649054,11.9013874042499,13.9515165624703,0.000435000484413772,0.00561858765217231,"LK433_RS05110","LK433_RS05110"
"LK433_RS12085",0.533522545975361,8.01199896851745,14.1841737848902,0.000437867464614008,0.00562943495015324,"LK433_RS12085","LK433_RS12085"
"LK433_RS11020",0.313299198074852,9.33470177292694,13.8537032926309,0.000453562138765087,0.00580434128733017,"LK433_RS11020","LK433_RS11020"
"LK433_RS11720",-0.317067110059328,9.58565243127157,13.8341627234111,0.000457368157954099,0.0058261989662318,"LK433_RS11720","LK433_RS11720"
"LK433_RS06685",0.4301617680598,8.01219341226992,13.8092551991816,0.000462267830100878,0.0058617249506399,"LK433_RS06685","LK433_RS06685"
"LK433_RS03160",1.06098342411387,4.98236974613586,13.7741649966014,0.000469263579121575,0.00590007356225595,"LK433_RS03160","LK433_RS03160"
"LK433_RS13025",-0.230447462854038,11.3264703206984,13.7727831195273,0.000469541324183855,0.00590007356225595,"LK433_RS13025","LK433_RS13025"
"LK433_RS07190",-0.308003661466519,9.32982401630156,13.7611939276318,0.000471877402731685,0.00590271868191842,"LK433_RS07190","LK433_RS07190"
"LK433_RS06760",-0.344571434114815,8.1983351979382,13.2128049053387,0.00059750114945516,0.00744063090599542,"LK433_RS06760","LK433_RS06760"
"LK433_RS06970",0.238283334180798,12.839636110728,13.0998998980817,0.00062743977004042,0.00777857250626003,"LK433_RS06970","LK433_RS06970"
"LK433_RS09110",-0.257889418002119,9.69927892845684,13.060294228283,0.000638308944381923,0.00787815083799378,"LK433_RS09110","LK433_RS09110"
"LK433_RS01025",-0.413656474644192,8.04417907308383,13.007497808188,0.000653104295018667,0.00802509127109221,"LK433_RS01025","LK433_RS01025"
"LK433_RS03650",0.242613148053441,11.7811454161877,12.9734997801079,0.000662820612617272,0.00810860282483773,"LK433_RS03650","LK433_RS03650"
"LK433_RS13475",0.536836208754681,6.64209634597066,12.9195170069688,0.000678559264645512,0.00826473279789731,"LK433_RS13475","LK433_RS13475"
"LK433_RS03820",0.541019189314139,6.92315614038721,12.8867887234429,0.000688290508159296,0.00834664952470902,"LK433_RS03820","LK433_RS03820"
"LK433_RS01465",0.348699701724181,7.95431630200555,12.8114123655999,0.000711260209416403,0.00858769391977979,"LK433_RS01465","LK433_RS01465"
"LK433_RS02035",-0.749592554912841,5.41834103657069,12.74009105154,0.000733730937859512,0.00882065287634573,"LK433_RS02035","LK433_RS02035"
"LK433_RS13205",0.258484935808265,9.44843883283533,12.7133781413276,0.000742336716901878,0.00888564251222636,"LK433_RS13205","LK433_RS13205"
"LK433_RS00615",0.271984780448088,10.1359237206437,12.6841748253194,0.000751865377577936,0.00892208546955763,"LK433_RS00615","LK433_RS00615"
"LK433_RS03315",-0.721674850723481,8.58118067871503,14.4251331307747,0.000756911551030215,0.00892208546955763,"LK433_RS03315","LK433_RS03315"
"LK433_RS06420",-0.371204005855285,8.43534444537677,12.6648747676751,0.000758232686645877,0.00892208546955763,"LK433_RS06420","LK433_RS06420"
"LK433_RS09615",0.44107234496745,7.7380175778941,12.6747374434223,0.000754971879465534,0.00892208546955763,"LK433_RS09615","LK433_RS09615"
"LK433_RS09865",0.460100107223562,7.16607808059259,12.6317540728575,0.000769291012022113,0.00901401325057135,"LK433_RS09865","LK433_RS09865"
"LK433_RS02465",0.627601122747435,6.09363089028625,12.4907713233851,0.000818278595662964,0.00954772966452123,"LK433_RS02465","LK433_RS02465"
"LK433_RS11930",0.553871786942506,6.79100085756523,12.4122702415799,0.0008469559175614,0.00984098988731384,"LK433_RS11930","LK433_RS11930"
"LK433_RS09200",0.500461009819865,7.5309834351726,12.3734110169311,0.000861537795579791,0.00996871024302117,"LK433_RS09200","LK433_RS09200"
"LK433_RS00620",-0.448721722857015,7.01319353344297,12.2791440400809,0.000898010521979663,0.0103476150188279,"LK433_RS00620","LK433_RS00620"
"LK433_RS07065",-0.72695156282471,10.1519513604255,13.9977839901974,0.000934037253121026,0.0107182704624673,"LK433_RS07065","LK433_RS07065"
"LK433_RS00300",-0.220747903133798,10.8821271239828,12.1078529131948,0.000968468465192312,0.01106764167835,"LK433_RS00300","LK433_RS00300"
"LK433_RS00505",-0.20571911429591,11.832052550641,12.0649776836969,0.000986991796402972,0.0112296958454606,"LK433_RS00505","LK433_RS00505"
"LK433_RS01725",-1.11048535024176,4.19477934803773,12.0471999557046,0.000994780402586716,0.0112296958454606,"LK433_RS01725","LK433_RS01725"
"LK433_RS07370",-0.441114178479423,6.89647129258285,12.0500302702085,0.000993536131105511,0.0112296958454606,"LK433_RS07370","LK433_RS07370"
"LK433_RS11960",-0.435258959222953,7.1711236183494,11.9750664137483,0.00102704720277155,0.0115470043809578,"LK433_RS11960","LK433_RS11960"
"LK433_RS07530",1.10376752129595,4.16667920375159,11.938088359498,0.00104401006548127,0.0116903869025866,"LK433_RS07530","LK433_RS07530"
"LK433_RS08585",0.262672132068701,9.20164669174301,11.9161399059234,0.00105421652812098,0.0117572662594055,"LK433_RS08585","LK433_RS08585"
"LK433_RS09895",0.301260473622327,9.46793776965447,11.8847796081777,0.00106898080241285,0.0118742387532019,"LK433_RS09895","LK433_RS09895"
"LK433_RS01380",-0.256170041806142,11.5782282062481,11.8443686572993,0.00109763483614232,0.0121439519520607,"LK433_RS01380","LK433_RS01380"
"LK433_RS06250",0.469417746456745,6.83968681925209,11.8057324022277,0.00110716181294301,0.0122007474386616,"LK433_RS06250","LK433_RS06250"
"LK433_RS10870",-0.336301940474792,10.0412536671321,12.0046208035733,0.00111438666556935,0.0122318251789963,"LK433_RS10870","LK433_RS10870"
"LK433_RS14040",0.662483473546756,6.16836570778869,11.7691253242416,0.00112532345759334,0.0123032411091996,"LK433_RS14040","LK433_RS14040"
"LK433_RS10915",-0.233194457907896,11.1313091851822,11.7432598281875,0.00113834332430492,0.012396782006254,"LK433_RS10915","LK433_RS10915"
"LK433_RS14420",-0.698662888493114,5.64453341915108,11.6750165592881,0.00117345547995354,0.0127292416712148,"LK433_RS14420","LK433_RS14420"
"LK433_RS07855",0.395342147065016,7.45323947387161,11.576278604766,0.00122627256739597,0.0132504238119012,"LK433_RS07855","LK433_RS07855"
"LK433_RS12170",0.405677358462379,7.58915619713697,11.5146049196615,0.00126051793742992,0.0135676678769104,"LK433_RS12170","LK433_RS12170"
"LK433_RS08710",-0.410302956350838,8.15518387665868,11.4997162595863,0.00126893386140857,0.0136055186607397,"LK433_RS08710","LK433_RS08710"
"LK433_RS08210",0.936882961436761,4.88433931586863,11.4151837525348,0.00131784227110689,0.0140755691802455,"LK433_RS08210","LK433_RS08210"
"LK433_RS03500",-0.779439643458068,5.06597798126648,11.3641819316027,0.00134829962618563,0.014345701386657,"LK433_RS03500","LK433_RS03500"
"LK433_RS08835",-0.274727354794132,9.12562845363236,11.3512360529417,0.00135614709698617,0.0143741240012618,"LK433_RS08835","LK433_RS08835"
"LK433_RS12635",0.286477293998023,9.63341994440874,11.340916648359,0.00136243664048511,0.0143858804206355,"LK433_RS12635","LK433_RS12635"
"LK433_RS08500",-0.437257620055739,7.25505278296105,11.3123961051643,0.00137997857025995,0.0145159109454996,"LK433_RS08500","LK433_RS08500"
"LK433_RS09935",0.401002402145546,7.79935266321925,11.3007037168708,0.00138723818531663,0.0145372092099029,"LK433_RS09935","LK433_RS09935"
"LK433_RS10675",0.800917191590531,5.4980925820311,11.1778026853249,0.00146600488942387,0.0153048705937221,"LK433_RS10675","LK433_RS10675"
"LK433_RS09035",-0.43701252590443,7.49412608347144,11.1425721050356,0.0014894357036781,0.0154912470004273,"LK433_RS09035","LK433_RS09035"
"LK433_RS05385",0.25531510449531,9.95648326154299,11.0940851002621,0.00152232486126961,0.0157742393274094,"LK433_RS05385","LK433_RS05385"
"LK433_RS03240",0.317187324592346,8.50998400697677,11.0515286787889,0.00155181677133659,0.0160200564089283,"LK433_RS03240","LK433_RS03240"
"LK433_RS10005",0.330856188609025,8.42346065513926,11.0207170316453,0.00157354180897625,0.016184168901952,"LK433_RS10005","LK433_RS10005"
"LK433_RS12940",0.457318887283664,7.17410591716914,10.9699962485392,0.00160999980943458,0.0164980423276747,"LK433_RS12940","LK433_RS12940"
"LK433_RS10365",0.315992205482542,8.55957007954166,10.9495859029288,0.00162491891911667,0.0165897052881875,"LK433_RS10365","LK433_RS10365"
"LK433_RS01385",-0.270323539473413,10.6153269575352,10.9200298105588,0.0016531487235278,0.0167547226468492,"LK433_RS01385","LK433_RS01385"
"LK433_RS06990",-0.505903352432413,6.5973865206953,10.9166561128877,0.00164929468774385,0.0167547226468492,"LK433_RS06990","LK433_RS06990"
"LK433_RS05780",0.374497068214506,7.49492555240142,10.8764270775657,0.00167959341306282,0.0169608396657289,"LK433_RS05780","LK433_RS05780"
"LK433_RS08655",0.406282447947295,8.27126971280009,10.8447827832589,0.00171035049772943,0.0172088526528791,"LK433_RS08655","LK433_RS08655"
"LK433_RS00745",0.737876096040042,5.29328857946928,10.8191839106741,0.00172371335450767,0.0172185323218267,"LK433_RS00745","LK433_RS00745"
"LK433_RS07985",0.307003661939896,8.8429358882262,10.8194419969805,0.00172351173849657,0.0172185323218267,"LK433_RS07985","LK433_RS07985"
"LK433_RS06670",-0.274754914044,10.1787506738213,10.7900541786443,0.00174662862961769,0.0173849021664815,"LK433_RS06670","LK433_RS06670"
"LK433_RS13040",-0.204769691394378,12.3722407250755,10.7228526533862,0.00180071723869601,0.0178592563280672,"LK433_RS13040","LK433_RS13040"
"LK433_RS04510",0.60021789920065,5.80364323295706,10.7040736513708,0.00181614300486915,0.0179481463506108,"LK433_RS04510","LK433_RS04510"
"LK433_RS08580",0.447381176384109,6.91559460583402,10.692603897118,0.0018256326143605,0.0179779495392876,"LK433_RS08580","LK433_RS08580"
"LK433_RS00395",-0.26230956757615,9.19164861016829,10.6304931686814,0.00187792915773337,0.0183644347128308,"LK433_RS00395","LK433_RS00395"
"LK433_RS11025",0.499889736475641,6.87091839248237,10.6302866030149,0.00187810567462871,0.0183644347128308,"LK433_RS11025","LK433_RS11025"
"LK433_RS00315",-0.227978120335044,10.5059596300655,10.6121464382219,0.00189367490488181,0.0184517024942344,"LK433_RS00315","LK433_RS00315"
"LK433_RS12890",0.387694170045193,8.00847191686378,10.553100484879,0.0019452942016641,0.0188883985944797,"LK433_RS12890","LK433_RS12890"
"LK433_RS06300",-0.335124538600759,8.10255866929028,10.5178437112911,0.00197681643399594,0.019127593160999,"LK433_RS06300","LK433_RS06300"
"LK433_RS08725",0.709655366715201,5.68595615646836,10.5035357963501,0.00198976081663931,0.0191549265250143,"LK433_RS08725","LK433_RS08725"
"LK433_RS11705",0.441249882541286,7.20733123324704,10.499490433661,0.00199343671794351,0.0191549265250143,"LK433_RS11705","LK433_RS11705"
"LK433_RS10800",0.35337143335016,8.45226223344161,10.4917383945681,0.00200050063279111,0.0191565181284859,"LK433_RS10800","LK433_RS10800"
"LK433_RS07185",-0.227885459180846,9.6236293550205,10.3364500579097,0.00214766090552651,0.0204950320778252,"LK433_RS07185","LK433_RS07185"
"LK433_RS09080",0.312393061261041,8.3246377209422,10.2081767373507,0.00227775415982426,0.0216620661021642,"LK433_RS09080","LK433_RS09080"
"LK433_RS01885",0.323304475900715,7.8108619343033,10.147260641585,0.00234239851716064,0.0222008214408024,"LK433_RS01885","LK433_RS01885"
"LK433_RS06895",0.898186335326822,4.49506780799237,10.1153487802862,0.00237702739348708,0.0224523982031076,"LK433_RS06895","LK433_RS06895"
"LK433_RS14400",-0.465660575018341,7.32666233538747,10.0670949093581,0.00243041115266706,0.0228788195625642,"LK433_RS14400","LK433_RS14400"
"LK433_RS06655",-0.500877243910494,6.42768192170318,10.0445808180773,0.00245574679709294,0.0230392191065104,"LK433_RS06655","LK433_RS06655"
"LK433_RS09950",-0.488303361026783,7.03315498533056,10.0356103839916,0.0024659183474369,0.0230567516863039,"LK433_RS09950","LK433_RS09950"
"LK433_RS06410",-0.218310859898522,9.78896041700331,9.98242076744749,0.00252714318858777,0.0235499215929807,"LK433_RS06410","LK433_RS06410"
"LK433_RS04185",-0.769897216665884,5.50984045699613,9.97254172508749,0.00253868884558676,0.0235783910508175,"LK433_RS04185","LK433_RS04185"
"LK433_RS07345",0.719030180686899,5.44089267152696,9.94104425674256,0.00257587026564562,0.0238439724256597,"LK433_RS07345","LK433_RS07345"
"LK433_RS00320",-0.192501846108475,10.663400864614,9.91360444362635,0.00260872664479244,0.0239881916973132,"LK433_RS00320","LK433_RS00320"
"LK433_RS12265",0.460784084555534,7.09641085032447,9.91784021966673,0.00260362622133134,0.0239881916973132,"LK433_RS12265","LK433_RS12265"
"LK433_RS11440",-0.318893455722948,7.96113820235869,9.88482149298369,0.00264366339309607,0.0241495172454862,"LK433_RS11440","LK433_RS11440"
"LK433_RS11660",0.875215854010799,4.33328497184579,9.88725550356445,0.00264069010998712,0.0241495172454862,"LK433_RS11660","LK433_RS11660"
"LK433_RS01600",0.237345140681944,9.12415885559623,9.86195369428103,0.00267176955144605,0.0242127779598135,"LK433_RS01600","LK433_RS01600"
"LK433_RS05625",0.331550884564899,8.53661828984779,9.86235088461089,0.00267127871432199,0.0242127779598135,"LK433_RS05625","LK433_RS05625"
"LK433_RS07375",-0.448572024792064,6.77728388256133,9.85793124774133,0.00267674570891708,0.0242127779598135,"LK433_RS07375","LK433_RS07375"
"LK433_RS11740",-0.299644249645491,8.78726928709942,9.80161642589412,0.00274744119598768,0.0247715720820058,"LK433_RS11740","LK433_RS11740"
"LK433_RS03960",0.690417894623815,5.24060582372617,9.73886602119526,0.00282852520707209,0.0252301498694522,"LK433_RS03960","LK433_RS03960"
"LK433_RS08820",0.489202735869225,6.33104455375948,9.74452495614885,0.00282111111133411,0.0252301498694522,"LK433_RS08820","LK433_RS08820"
"LK433_RS09820",-0.331331329836005,8.67738121018468,9.73420733983887,0.0028346441336943,0.0252301498694522,"LK433_RS09820","LK433_RS09820"
"LK433_RS14095",-0.675930362326843,5.41359656716642,9.73784789706482,0.00282986127543513,0.0252301498694522,"LK433_RS14095","LK433_RS14095"
"LK433_RS10725",-0.350056689186706,7.65953021175286,9.62948922220721,0.00297590894982653,0.0264028726954258,"LK433_RS10725","LK433_RS10725"
"LK433_RS08720",0.472108483104494,6.86837955069389,9.6210634499433,0.00298759149810754,0.0264221069753014,"LK433_RS08720","LK433_RS08720"
"LK433_RS14615",-1.42562962565258,2.8415778335811,9.60075268754468,0.00301595090177971,0.0265882401721977,"LK433_RS14615","LK433_RS14615"
"LK433_RS00060",0.71770329475559,5.3388248245522,9.5879396947354,0.00303398637148771,0.0266625954228525,"LK433_RS00060","LK433_RS00060"
"LK433_RS00380",-0.177492302784948,11.5841815912364,9.55225176081443,0.00308481883173841,0.0270237914692037,"LK433_RS00380","LK433_RS00380"
"LK433_RS13145",0.376955712449119,9.67069491101011,10.0648530774298,0.00314242981701617,0.0274419106976538,"LK433_RS13145","LK433_RS13145"
"LK433_RS11420",0.257547654103799,9.25006518003754,9.43928578263112,0.00325169180886061,0.0283070475022129,"LK433_RS11420","LK433_RS11420"
"LK433_RS02875",0.212987102557179,9.47407787622887,9.31492379763807,0.00344639373414681,0.0298150635505473,"LK433_RS02875","LK433_RS02875"
